Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4
Date and Time,Time (s),Voltage (V),Date and Time,Time (s),Voltage (V),Date and Time,Time (s),Voltage (V),Date and Time,Time (s),Voltage (V)
02/02/2022 08:35:30 am,0.130,2.899E-4,02/02/2022 08:36:41 am,0.130,7.538E-4,02/02/2022 08:40:46 am,0.130,-3.815E-4,02/02/2022 08:42:21 am,0.130,0.003
02/02/2022 08:35:30 am,0.131,-2.350E-4,02/02/2022 08:36:41 am,0.131,1.190E-4,02/02/2022 08:40:46 am,0.131,-3.967E-5,02/02/2022 08:42:21 am,0.131,0.002
02/02/2022 08:35:30 am,0.132,-6.500E-4,02/02/2022 08:36:41 am,0.132,0.002,02/02/2022 08:40:46 am,0.132,-1.984E-4,02/02/2022 08:42:21 am,0.132,1.068E-4
02/02/2022 08:35:30 am,0.133,8.392E-4,02/02/2022 08:36:41 am,0.133,-1.862E-4,02/02/2022 08:40:46 am,0.133,-0.001,02/02/2022 08:42:21 am,0.133,1.556E-4
02/02/2022 08:35:30 am,0.134,9.491E-4,02/02/2022 08:36:41 am,0.134,-4.791E-4,02/02/2022 08:40:46 am,0.134,-1.617E-4,02/02/2022 08:42:21 am,0.134,5.951E-4
02/02/2022 08:35:30 am,0.135,7.019E-5,02/02/2022 08:36:41 am,0.135,-7.233E-4,02/02/2022 08:40:46 am,0.135,2.777E-4,02/02/2022 08:42:21 am,0.135,9.979E-4
02/02/2022 08:35:30 am,0.136,2.533E-4,02/02/2022 08:36:41 am,0.136,2.899E-4,02/02/2022 08:40:46 am,0.136,5.951E-4,02/02/2022 08:42:21 am,0.136,0.001
02/02/2022 08:35:30 am,0.137,0.002,02/02/2022 08:36:41 am,0.137,4.974E-4,02/02/2022 08:40:46 am,0.137,-1.251E-4,02/02/2022 08:42:21 am,0.137,0.002
02/02/2022 08:35:30 am,0.138,0.001,02/02/2022 08:36:41 am,0.138,0.001,02/02/2022 08:40:46 am,0.138,3.632E-4,02/02/2022 08:42:21 am,0.138,0.001
02/02/2022 08:35:30 am,0.139,1.190E-4,02/02/2022 08:36:41 am,0.139,8.514E-4,02/02/2022 08:40:46 am,0.139,-2.747E-5,02/02/2022 08:42:21 am,0.139,-2.350E-4
02/02/2022 08:35:30 am,0.140,2.777E-4,02/02/2022 08:36:41 am,0.140,0.001,02/02/2022 08:40:46 am,0.140,0.001,02/02/2022 08:42:21 am,0.140,1.068E-4
02/02/2022 08:35:30 am,0.141,0.001,02/02/2022 08:36:41 am,0.141,0.001,02/02/2022 08:40:46 am,0.141,3.754E-4,02/02/2022 08:42:21 am,0.141,8.392E-4
02/02/2022 08:35:30 am,0.142,2.136E-5,02/02/2022 08:36:41 am,0.142,1.556E-4,02/02/2022 08:40:46 am,0.142,-5.646E-4,02/02/2022 08:42:21 am,0.142,8.270E-4
02/02/2022 08:35:30 am,0.143,2.136E-5,02/02/2022 08:36:41 am,0.143,7.660E-4,02/02/2022 08:40:46 am,0.143,1.801E-4,02/02/2022 08:42:21 am,0.143,9.003E-4
02/02/2022 08:35:30 am,0.144,5.951E-4,02/02/2022 08:36:41 am,0.144,5.585E-4,02/02/2022 08:40:46 am,0.144,9.155E-6,02/02/2022 08:42:21 am,0.144,0.003
02/02/2022 08:35:30 am,0.145,9.247E-4,02/02/2022 08:36:41 am,0.145,1.068E-4,02/02/2022 08:40:46 am,0.145,0.002,02/02/2022 08:42:21 am,0.145,8.026E-4
02/02/2022 08:35:30 am,0.146,0.001,02/02/2022 08:36:41 am,0.146,-1.740E-4,02/02/2022 08:40:46 am,0.146,4.486E-4,02/02/2022 08:42:21 am,0.146,8.392E-4
02/02/2022 08:35:30 am,0.147,-5.768E-4,02/02/2022 08:36:41 am,0.147,2.136E-5,02/02/2022 08:40:46 am,0.147,2.136E-5,02/02/2022 08:42:21 am,0.147,0.001
02/02/2022 08:35:30 am,0.148,-1.129E-4,02/02/2022 08:36:41 am,0.148,-2.594E-4,02/02/2022 08:40:46 am,0.148,8.881E-4,02/02/2022 08:42:21 am,0.148,8.026E-4
02/02/2022 08:35:30 am,0.149,2.167E-4,02/02/2022 08:36:41 am,0.149,4.486E-4,02/02/2022 08:40:46 am,0.149,-6.409E-5,02/02/2022 08:42:21 am,0.149,0.002
02/02/2022 08:35:30 am,0.150,0.001,02/02/2022 08:36:41 am,0.150,0.001,02/02/2022 08:40:46 am,0.150,2.533E-4,02/02/2022 08:42:21 am,0.150,0.001
02/02/2022 08:35:30 am,0.151,4.120E-4,02/02/2022 08:36:41 am,0.151,0.001,02/02/2022 08:40:46 am,0.151,9.003E-4,02/02/2022 08:42:21 am,0.151,3.510E-4
02/02/2022 08:35:30 am,0.152,7.416E-4,02/02/2022 08:36:41 am,0.152,4.974E-4,02/02/2022 08:40:46 am,0.152,0.001,02/02/2022 08:42:21 am,0.152,8.636E-4
02/02/2022 08:35:30 am,0.153,7.172E-4,02/02/2022 08:36:41 am,0.153,0.001,02/02/2022 08:40:46 am,0.153,0.002,02/02/2022 08:42:21 am,0.153,0.001
02/02/2022 08:35:30 am,0.154,3.387E-4,02/02/2022 08:36:41 am,0.154,5.951E-4,02/02/2022 08:40:46 am,0.154,0.001,02/02/2022 08:42:21 am,0.154,8.881E-4
02/02/2022 08:35:30 am,0.155,4.730E-4,02/02/2022 08:36:41 am,0.155,7.294E-4,02/02/2022 08:40:46 am,0.155,-1.251E-4,02/02/2022 08:42:21 am,0.155,4.974E-4
02/02/2022 08:35:30 am,0.156,1.068E-4,02/02/2022 08:36:41 am,0.156,8.270E-4,02/02/2022 08:40:46 am,0.156,9.460E-5,02/02/2022 08:42:21 am,0.156,0.002
02/02/2022 08:35:30 am,0.157,0.002,02/02/2022 08:36:41 am,0.157,8.636E-4,02/02/2022 08:40:46 am,0.157,0.001,02/02/2022 08:42:21 am,0.157,2.167E-4
02/02/2022 08:35:30 am,0.158,6.561E-4,02/02/2022 08:36:41 am,0.158,7.660E-4,02/02/2022 08:40:46 am,0.158,0.001,02/02/2022 08:42:21 am,0.158,8.148E-4
02/02/2022 08:35:30 am,0.159,-1.862E-4,02/02/2022 08:36:41 am,0.159,8.240E-5,02/02/2022 08:40:46 am,0.159,7.050E-4,02/02/2022 08:42:21 am,0.159,6.561E-4
02/02/2022 08:35:30 am,0.160,0.001,02/02/2022 08:36:41 am,0.160,4.486E-4,02/02/2022 08:40:46 am,0.160,0.001,02/02/2022 08:42:21 am,0.160,0.001
02/02/2022 08:35:30 am,0.161,0.002,02/02/2022 08:36:41 am,0.161,-1.495E-4,02/02/2022 08:40:46 am,0.161,0.001,02/02/2022 08:42:21 am,0.161,0.002
02/02/2022 08:35:30 am,0.162,0.002,02/02/2022 08:36:41 am,0.162,2.533E-4,02/02/2022 08:40:46 am,0.162,9.247E-4,02/02/2022 08:42:21 am,0.162,0.002
02/02/2022 08:35:30 am,0.163,6.561E-4,02/02/2022 08:36:41 am,0.163,-3.571E-4,02/02/2022 08:40:46 am,0.163,1.801E-4,02/02/2022 08:42:21 am,0.163,7.660E-4
02/02/2022 08:35:30 am,0.164,0.002,02/02/2022 08:36:41 am,0.164,1.801E-4,02/02/2022 08:40:46 am,0.164,0.002,02/02/2022 08:42:21 am,0.164,-8.850E-5
02/02/2022 08:35:30 am,0.165,0.002,02/02/2022 08:36:41 am,0.165,0.002,02/02/2022 08:40:46 am,0.165,8.026E-4,02/02/2022 08:42:21 am,0.165,7.172E-4
02/02/2022 08:35:30 am,0.166,9.125E-4,02/02/2022 08:36:41 am,0.166,0.002,02/02/2022 08:40:46 am,0.166,7.660E-4,02/02/2022 08:42:21 am,0.166,4.608E-4
02/02/2022 08:35:30 am,0.167,0.001,02/02/2022 08:36:41 am,0.167,6.317E-4,02/02/2022 08:40:46 am,0.167,0.002,02/02/2022 08:42:21 am,0.167,5.463E-4
02/02/2022 08:35:30 am,0.168,6.073E-4,02/02/2022 08:36:41 am,0.168,-8.820E-4,02/02/2022 08:40:46 am,0.168,0.001,02/02/2022 08:42:21 am,0.168,9.460E-5
02/02/2022 08:35:30 am,0.169,0.002,02/02/2022 08:36:41 am,0.169,6.195E-4,02/02/2022 08:40:46 am,0.169,1.556E-4,02/02/2022 08:42:21 am,0.169,7.904E-4
02/02/2022 08:35:30 am,0.170,0.001,02/02/2022 08:36:41 am,0.170,6.805E-4,02/02/2022 08:40:46 am,0.170,7.019E-5,02/02/2022 08:42:21 am,0.170,4.974E-4
02/02/2022 08:35:30 am,0.171,0.001,02/02/2022 08:36:41 am,0.171,9.125E-4,02/02/2022 08:40:46 am,0.171,-3.937E-4,02/02/2022 08:42:21 am,0.171,0.002
02/02/2022 08:35:30 am,0.172,0.001,02/02/2022 08:36:41 am,0.172,4.578E-5,02/02/2022 08:40:46 am,0.172,3.876E-4,02/02/2022 08:42:21 am,0.172,0.002
02/02/2022 08:35:30 am,0.173,8.392E-4,02/02/2022 08:36:41 am,0.173,0.001,02/02/2022 08:40:46 am,0.173,0.001,02/02/2022 08:42:21 am,0.173,0.002
02/02/2022 08:35:30 am,0.174,7.416E-4,02/02/2022 08:36:41 am,0.174,0.001,02/02/2022 08:40:46 am,0.174,1.801E-4,02/02/2022 08:42:21 am,0.174,0.001
02/02/2022 08:35:30 am,0.175,4.486E-4,02/02/2022 08:36:41 am,0.175,5.219E-4,02/02/2022 08:40:46 am,0.175,8.881E-4,02/02/2022 08:42:21 am,0.175,0.001
02/02/2022 08:35:30 am,0.176,0.001,02/02/2022 08:36:41 am,0.176,2.533E-4,02/02/2022 08:40:46 am,0.176,0.001,02/02/2022 08:42:21 am,0.176,2.289E-4
02/02/2022 08:35:30 am,0.177,6.683E-4,02/02/2022 08:36:41 am,0.177,-1.495E-4,02/02/2022 08:40:46 am,0.177,0.001,02/02/2022 08:42:21 am,0.177,3.876E-4
02/02/2022 08:35:30 am,0.178,-2.747E-5,02/02/2022 08:36:41 am,0.178,6.927E-4,02/02/2022 08:40:46 am,0.178,-5.280E-4,02/02/2022 08:42:21 am,0.178,2.167E-4
02/02/2022 08:35:30 am,0.179,8.636E-4,02/02/2022 08:36:41 am,0.179,-4.791E-4,02/02/2022 08:40:46 am,0.179,-5.402E-4,02/02/2022 08:42:21 am,0.179,0.002
02/02/2022 08:35:30 am,0.180,9.857E-4,02/02/2022 08:36:41 am,0.180,9.491E-4,02/02/2022 08:40:46 am,0.180,6.073E-4,02/02/2022 08:42:21 am,0.180,0.002
02/02/2022 08:35:30 am,0.181,0.002,02/02/2022 08:36:41 am,0.181,4.608E-4,02/02/2022 08:40:46 am,0.181,2.777E-4,02/02/2022 08:42:21 am,0.181,7.904E-4
02/02/2022 08:35:30 am,0.182,7.050E-4,02/02/2022 08:36:41 am,0.182,0.001,02/02/2022 08:40:46 am,0.182,4.974E-4,02/02/2022 08:42:21 am,0.182,8.392E-4
02/02/2022 08:35:30 am,0.183,0.001,02/02/2022 08:36:41 am,0.183,2.289E-4,02/02/2022 08:40:46 am,0.183,5.707E-4,02/02/2022 08:42:21 am,0.183,0.002
02/02/2022 08:35:30 am,0.184,0.002,02/02/2022 08:36:41 am,0.184,0.001,02/02/2022 08:40:46 am,0.184,0.001,02/02/2022 08:42:21 am,0.184,0.002
02/02/2022 08:35:30 am,0.185,-1.373E-4,02/02/2022 08:36:41 am,0.185,-2.594E-4,02/02/2022 08:40:46 am,0.185,9.735E-4,02/02/2022 08:42:21 am,0.185,0.003
02/02/2022 08:35:30 am,0.186,-1.617E-4,02/02/2022 08:36:41 am,0.186,3.387E-4,02/02/2022 08:40:46 am,0.186,0.001,02/02/2022 08:42:21 am,0.186,5.829E-4
02/02/2022 08:35:30 am,0.187,0.001,02/02/2022 08:36:41 am,0.187,8.240E-5,02/02/2022 08:40:46 am,0.187,-3.967E-5,02/02/2022 08:42:21 am,0.187,7.172E-4
02/02/2022 08:35:30 am,0.188,5.096E-4,02/02/2022 08:36:41 am,0.188,4.974E-4,02/02/2022 08:40:46 am,0.188,-8.575E-4,02/02/2022 08:42:21 am,0.188,4.974E-4
02/02/2022 08:35:30 am,0.189,-6.378E-4,02/02/2022 08:36:41 am,0.189,-3.967E-5,02/02/2022 08:40:46 am,0.189,5.829E-4,02/02/2022 08:42:21 am,0.189,5.798E-5
02/02/2022 08:35:30 am,0.190,-6.622E-4,02/02/2022 08:36:41 am,0.190,-4.547E-4,02/02/2022 08:40:46 am,0.190,5.829E-4,02/02/2022 08:42:21 am,0.190,-1.373E-4
02/02/2022 08:35:30 am,0.191,3.876E-4,02/02/2022 08:36:41 am,0.191,-8.087E-4,02/02/2022 08:40:46 am,0.191,0.002,02/02/2022 08:42:21 am,0.191,7.050E-4
02/02/2022 08:35:30 am,0.192,9.125E-4,02/02/2022 08:36:41 am,0.192,3.510E-4,02/02/2022 08:40:46 am,0.192,-2.747E-5,02/02/2022 08:42:21 am,0.192,-1.495E-4
02/02/2022 08:35:30 am,0.193,-8.453E-4,02/02/2022 08:36:41 am,0.193,0.001,02/02/2022 08:40:46 am,0.193,7.416E-4,02/02/2022 08:42:21 am,0.193,4.364E-4
02/02/2022 08:35:30 am,0.194,4.120E-4,02/02/2022 08:36:41 am,0.194,9.460E-5,02/02/2022 08:40:46 am,0.194,4.852E-4,02/02/2022 08:42:21 am,0.194,0.001
02/02/2022 08:35:30 am,0.195,3.876E-4,02/02/2022 08:36:41 am,0.195,0.001,02/02/2022 08:40:46 am,0.195,3.021E-4,02/02/2022 08:42:21 am,0.195,0.002
02/02/2022 08:35:30 am,0.196,9.155E-6,02/02/2022 08:36:41 am,0.196,6.805E-4,02/02/2022 08:40:46 am,0.196,-7.629E-5,02/02/2022 08:42:21 am,0.196,0.002
02/02/2022 08:35:30 am,0.197,8.759E-4,02/02/2022 08:36:41 am,0.197,0.001,02/02/2022 08:40:46 am,0.197,0.001,02/02/2022 08:42:21 am,0.197,4.974E-4
02/02/2022 08:35:30 am,0.198,-4.425E-4,02/02/2022 08:36:41 am,0.198,7.294E-4,02/02/2022 08:40:46 am,0.198,1.312E-4,02/02/2022 08:42:21 am,0.198,3.510E-4
02/02/2022 08:35:30 am,0.199,7.294E-4,02/02/2022 08:36:41 am,0.199,0.002,02/02/2022 08:40:46 am,0.199,-5.768E-4,02/02/2022 08:42:21 am,0.199,2.655E-4
02/02/2022 08:35:30 am,0.200,0.002,02/02/2022 08:36:41 am,0.200,3.357E-5,02/02/2022 08:40:46 am,0.200,-1.526E-5,02/02/2022 08:42:21 am,0.200,0.001
02/02/2022 08:35:30 am,0.201,-1.007E-4,02/02/2022 08:36:41 am,0.201,5.829E-4,02/02/2022 08:40:46 am,0.201,-5.280E-4,02/02/2022 08:42:21 am,0.201,0.003
02/02/2022 08:35:30 am,0.202,0.001,02/02/2022 08:36:41 am,0.202,1.068E-4,02/02/2022 08:40:46 am,0.202,0.001,02/02/2022 08:42:21 am,0.202,0.002
02/02/2022 08:35:30 am,0.203,4.486E-4,02/02/2022 08:36:41 am,0.203,9.125E-4,02/02/2022 08:40:46 am,0.203,0.001,02/02/2022 08:42:21 am,0.203,7.904E-4
02/02/2022 08:35:30 am,0.204,-9.674E-4,02/02/2022 08:36:41 am,0.204,-7.233E-4,02/02/2022 08:40:46 am,0.204,0.001,02/02/2022 08:42:21 am,0.204,0.001
02/02/2022 08:35:30 am,0.205,1.434E-4,02/02/2022 08:36:41 am,0.205,0.001,02/02/2022 08:40:46 am,0.205,0.002,02/02/2022 08:42:21 am,0.205,0.002
02/02/2022 08:35:30 am,0.206,9.247E-4,02/02/2022 08:36:41 am,0.206,8.392E-4,02/02/2022 08:40:46 am,0.206,0.001,02/02/2022 08:42:21 am,0.206,0.001
02/02/2022 08:35:30 am,0.207,7.660E-4,02/02/2022 08:36:41 am,0.207,7.782E-4,02/02/2022 08:40:46 am,0.207,9.979E-4,02/02/2022 08:42:21 am,0.207,0.001
02/02/2022 08:35:30 am,0.208,3.021E-4,02/02/2022 08:36:41 am,0.208,0.001,02/02/2022 08:40:46 am,0.208,-3.052E-6,02/02/2022 08:42:21 am,0.208,0.002
02/02/2022 08:35:30 am,0.209,0.001,02/02/2022 08:36:41 am,0.209,1.190E-4,02/02/2022 08:40:46 am,0.209,6.927E-4,02/02/2022 08:42:21 am,0.209,0.001
02/02/2022 08:35:30 am,0.210,0.001,02/02/2022 08:36:41 am,0.210,9.491E-4,02/02/2022 08:40:46 am,0.210,0.001,02/02/2022 08:42:21 am,0.210,8.881E-4
02/02/2022 08:35:30 am,0.211,8.881E-4,02/02/2022 08:36:41 am,0.211,0.001,02/02/2022 08:40:46 am,0.211,4.120E-4,02/02/2022 08:42:21 am,0.211,0.001
02/02/2022 08:35:30 am,0.212,7.050E-4,02/02/2022 08:36:41 am,0.212,8.026E-4,02/02/2022 08:40:46 am,0.212,6.927E-4,02/02/2022 08:42:21 am,0.212,8.881E-4
02/02/2022 08:35:30 am,0.213,5.219E-4,02/02/2022 08:36:41 am,0.213,5.707E-4,02/02/2022 08:40:46 am,0.213,7.019E-5,02/02/2022 08:42:21 am,0.213,0.002
02/02/2022 08:35:30 am,0.214,-4.303E-4,02/02/2022 08:36:41 am,0.214,-2.106E-4,02/02/2022 08:40:46 am,0.214,4.242E-4,02/02/2022 08:42:21 am,0.214,0.002
02/02/2022 08:35:30 am,0.215,-3.967E-5,02/02/2022 08:36:41 am,0.215,-2.960E-4,02/02/2022 08:40:46 am,0.215,5.463E-4,02/02/2022 08:42:21 am,0.215,0.002
02/02/2022 08:35:30 am,0.216,2.167E-4,02/02/2022 08:36:41 am,0.216,0.001,02/02/2022 08:40:46 am,0.216,-5.646E-4,02/02/2022 08:42:21 am,0.216,0.003
02/02/2022 08:35:30 am,0.217,0.001,02/02/2022 08:36:41 am,0.217,0.003,02/02/2022 08:40:46 am,0.217,-5.768E-4,02/02/2022 08:42:21 am,0.217,0.003
02/02/2022 08:35:30 am,0.218,0.002,02/02/2022 08:36:41 am,0.218,4.486E-4,02/02/2022 08:40:46 am,0.218,-3.937E-4,02/02/2022 08:42:21 am,0.218,0.003
02/02/2022 08:35:30 am,0.219,8.636E-4,02/02/2022 08:36:41 am,0.219,2.655E-4,02/02/2022 08:40:46 am,0.219,1.312E-4,02/02/2022 08:42:21 am,0.219,0.001
02/02/2022 08:35:30 am,0.220,0.001,02/02/2022 08:36:41 am,0.220,-2.960E-4,02/02/2022 08:40:46 am,0.220,3.265E-4,02/02/2022 08:42:21 am,0.220,0.002
02/02/2022 08:35:30 am,0.221,-2.106E-4,02/02/2022 08:36:41 am,0.221,5.798E-5,02/02/2022 08:40:46 am,0.221,8.759E-4,02/02/2022 08:42:21 am,0.221,0.002
02/02/2022 08:35:30 am,0.222,6.561E-4,02/02/2022 08:36:41 am,0.222,0.001,02/02/2022 08:40:46 am,0.222,-3.082E-4,02/02/2022 08:42:21 am,0.222,0.002
02/02/2022 08:35:30 am,0.223,1.556E-4,02/02/2022 08:36:41 am,0.223,5.219E-4,02/02/2022 08:40:46 am,0.223,2.899E-4,02/02/2022 08:42:21 am,0.223,0.002
02/02/2022 08:35:30 am,0.224,9.491E-4,02/02/2022 08:36:41 am,0.224,0.001,02/02/2022 08:40:46 am,0.224,4.578E-5,02/02/2022 08:42:21 am,0.224,0.002
02/02/2022 08:35:30 am,0.225,-1.984E-4,02/02/2022 08:36:41 am,0.225,3.632E-4,02/02/2022 08:40:46 am,0.225,1.923E-4,02/02/2022 08:42:21 am,0.225,0.001
02/02/2022 08:35:30 am,0.226,9.613E-4,02/02/2022 08:36:41 am,0.226,9.155E-6,02/02/2022 08:40:46 am,0.226,-4.059E-4,02/02/2022 08:42:21 am,0.226,0.002
02/02/2022 08:35:30 am,0.227,-8.850E-5,02/02/2022 08:36:41 am,0.227,-2.472E-4,02/02/2022 08:40:46 am,0.227,-5.646E-4,02/02/2022 08:42:21 am,0.227,0.003
02/02/2022 08:35:30 am,0.228,0.002,02/02/2022 08:36:41 am,0.228,0.001,02/02/2022 08:40:46 am,0.228,-9.064E-4,02/02/2022 08:42:21 am,0.228,0.002
02/02/2022 08:35:30 am,0.229,0.001,02/02/2022 08:36:41 am,0.229,9.460E-5,02/02/2022 08:40:46 am,0.229,-3.448E-4,02/02/2022 08:42:21 am,0.229,0.002
02/02/2022 08:35:30 am,0.230,4.608E-4,02/02/2022 08:36:41 am,0.230,0.001,02/02/2022 08:40:46 am,0.230,-6.500E-4,02/02/2022 08:42:21 am,0.230,0.002
02/02/2022 08:35:30 am,0.231,0.002,02/02/2022 08:36:41 am,0.231,3.998E-4,02/02/2022 08:40:46 am,0.231,-5.402E-4,02/02/2022 08:42:21 am,0.231,0.003
02/02/2022 08:35:30 am,0.232,3.754E-4,02/02/2022 08:36:41 am,0.232,0.001,02/02/2022 08:40:46 am,0.232,3.510E-4,02/02/2022 08:42:21 am,0.232,0.005
02/02/2022 08:35:30 am,0.233,3.510E-4,02/02/2022 08:36:41 am,0.233,2.777E-4,02/02/2022 08:40:46 am,0.233,3.387E-4,02/02/2022 08:42:21 am,0.233,0.003
02/02/2022 08:35:30 am,0.234,2.289E-4,02/02/2022 08:36:41 am,0.234,0.001,02/02/2022 08:40:46 am,0.234,0.001,02/02/2022 08:42:21 am,0.234,0.002
02/02/2022 08:35:30 am,0.235,0.002,02/02/2022 08:36:41 am,0.235,-4.181E-4,02/02/2022 08:40:46 am,0.235,6.439E-4,02/02/2022 08:42:21 am,0.235,0.003
02/02/2022 08:35:30 am,0.236,0.002,02/02/2022 08:36:41 am,0.236,-2.716E-4,02/02/2022 08:40:46 am,0.236,-5.524E-4,02/02/2022 08:42:21 am,0.236,0.004
02/02/2022 08:35:30 am,0.237,-2.106E-4,02/02/2022 08:36:41 am,0.237,9.460E-5,02/02/2022 08:40:46 am,0.237,4.578E-5,02/02/2022 08:42:21 am,0.237,0.004
02/02/2022 08:35:30 am,0.238,4.364E-4,02/02/2022 08:36:41 am,0.238,-2.716E-4,02/02/2022 08:40:46 am,0.238,-2.960E-4,02/02/2022 08:42:21 am,0.238,0.005
02/02/2022 08:35:30 am,0.239,0.002,02/02/2022 08:36:41 am,0.239,5.219E-4,02/02/2022 08:40:46 am,0.239,4.486E-4,02/02/2022 08:42:21 am,0.239,0.004
02/02/2022 08:35:30 am,0.240,0.002,02/02/2022 08:36:41 am,0.240,7.416E-4,02/02/2022 08:40:46 am,0.240,4.578E-5,02/02/2022 08:42:21 am,0.240,0.003
02/02/2022 08:35:30 am,0.241,0.001,02/02/2022 08:36:41 am,0.241,0.001,02/02/2022 08:40:46 am,0.241,1.434E-4,02/02/2022 08:42:21 am,0.241,0.003
02/02/2022 08:35:30 am,0.242,-4.425E-4,02/02/2022 08:36:41 am,0.242,0.002,02/02/2022 08:40:46 am,0.242,0.002,02/02/2022 08:42:21 am,0.242,0.004
02/02/2022 08:35:30 am,0.243,-2.716E-4,02/02/2022 08:36:41 am,0.243,-3.967E-5,02/02/2022 08:40:46 am,0.243,-8.087E-4,02/02/2022 08:42:21 am,0.243,0.003
02/02/2022 08:35:30 am,0.244,3.998E-4,02/02/2022 08:36:41 am,0.244,-1.495E-4,02/02/2022 08:40:46 am,0.244,4.486E-4,02/02/2022 08:42:21 am,0.244,0.004
02/02/2022 08:35:30 am,0.245,4.608E-4,02/02/2022 08:36:41 am,0.245,4.242E-4,02/02/2022 08:40:46 am,0.245,0.001,02/02/2022 08:42:21 am,0.245,0.003
02/02/2022 08:35:30 am,0.246,2.899E-4,02/02/2022 08:36:41 am,0.246,5.707E-4,02/02/2022 08:40:46 am,0.246,0.001,02/02/2022 08:42:21 am,0.246,0.004
02/02/2022 08:35:30 am,0.247,-2.747E-5,02/02/2022 08:36:41 am,0.247,0.001,02/02/2022 08:40:46 am,0.247,-1.740E-4,02/02/2022 08:42:21 am,0.247,0.005
02/02/2022 08:35:30 am,0.248,7.538E-4,02/02/2022 08:36:41 am,0.248,0.001,02/02/2022 08:40:46 am,0.248,1.678E-4,02/02/2022 08:42:21 am,0.248,0.005
02/02/2022 08:35:30 am,0.249,8.636E-4,02/02/2022 08:36:41 am,0.249,0.001,02/02/2022 08:40:46 am,0.249,0.001,02/02/2022 08:42:21 am,0.249,0.005
02/02/2022 08:35:30 am,0.250,6.683E-4,02/02/2022 08:36:41 am,0.250,5.219E-4,02/02/2022 08:40:46 am,0.250,0.001,02/02/2022 08:42:21 am,0.250,0.005
02/02/2022 08:35:30 am,0.251,3.754E-4,02/02/2022 08:36:41 am,0.251,9.247E-4,02/02/2022 08:40:46 am,0.251,-7.721E-4,02/02/2022 08:42:21 am,0.251,0.004
02/02/2022 08:35:30 am,0.252,-7.965E-4,02/02/2022 08:36:41 am,0.252,0.001,02/02/2022 08:40:46 am,0.252,-2.472E-4,02/02/2022 08:42:21 am,0.252,0.005
02/02/2022 08:35:30 am,0.253,1.068E-4,02/02/2022 08:36:41 am,0.253,0.001,02/02/2022 08:40:46 am,0.253,9.460E-5,02/02/2022 08:42:21 am,0.253,0.006
02/02/2022 08:35:30 am,0.254,7.294E-4,02/02/2022 08:36:41 am,0.254,6.561E-4,02/02/2022 08:40:46 am,0.254,-6.409E-5,02/02/2022 08:42:21 am,0.254,0.005
02/02/2022 08:35:30 am,0.255,5.096E-4,02/02/2022 08:36:41 am,0.255,2.533E-4,02/02/2022 08:40:46 am,0.255,-6.409E-5,02/02/2022 08:42:21 am,0.255,0.007
02/02/2022 08:35:30 am,0.256,6.195E-4,02/02/2022 08:36:41 am,0.256,0.002,02/02/2022 08:40:46 am,0.256,3.387E-4,02/02/2022 08:42:21 am,0.256,0.007
02/02/2022 08:35:30 am,0.257,0.002,02/02/2022 08:36:41 am,0.257,0.002,02/02/2022 08:40:46 am,0.257,0.001,02/02/2022 08:42:21 am,0.257,0.007
02/02/2022 08:35:30 am,0.258,7.904E-4,02/02/2022 08:36:41 am,0.258,9.125E-4,02/02/2022 08:40:46 am,0.258,6.927E-4,02/02/2022 08:42:21 am,0.258,0.006
02/02/2022 08:35:30 am,0.259,0.002,02/02/2022 08:36:41 am,0.259,9.247E-4,02/02/2022 08:40:46 am,0.259,0.001,02/02/2022 08:42:21 am,0.259,0.007
02/02/2022 08:35:30 am,0.260,-4.547E-4,02/02/2022 08:36:41 am,0.260,0.001,02/02/2022 08:40:46 am,0.260,1.923E-4,02/02/2022 08:42:21 am,0.260,0.008
02/02/2022 08:35:30 am,0.261,3.265E-4,02/02/2022 08:36:41 am,0.261,7.294E-4,02/02/2022 08:40:46 am,0.261,2.136E-5,02/02/2022 08:42:21 am,0.261,0.007
02/02/2022 08:35:30 am,0.262,-1.251E-4,02/02/2022 08:36:41 am,0.262,3.387E-4,02/02/2022 08:40:46 am,0.262,8.026E-4,02/02/2022 08:42:21 am,0.262,0.008
02/02/2022 08:35:30 am,0.263,3.998E-4,02/02/2022 08:36:41 am,0.263,0.002,02/02/2022 08:40:46 am,0.263,5.585E-4,02/02/2022 08:42:21 am,0.263,0.006
02/02/2022 08:35:30 am,0.264,-2.716E-4,02/02/2022 08:36:41 am,0.264,0.001,02/02/2022 08:40:46 am,0.264,7.416E-4,02/02/2022 08:42:21 am,0.264,0.007
02/02/2022 08:35:30 am,0.265,-0.002,02/02/2022 08:36:41 am,0.265,0.001,02/02/2022 08:40:46 am,0.265,5.798E-5,02/02/2022 08:42:21 am,0.265,0.008
02/02/2022 08:35:30 am,0.266,-0.001,02/02/2022 08:36:41 am,0.266,0.001,02/02/2022 08:40:46 am,0.266,2.045E-4,02/02/2022 08:42:21 am,0.266,0.009
02/02/2022 08:35:30 am,0.267,-3.082E-4,02/02/2022 08:36:41 am,0.267,7.172E-4,02/02/2022 08:40:46 am,0.267,-0.001,02/02/2022 08:42:21 am,0.267,0.010
