Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4
Date and Time,Time (s),Voltage (V),Date and Time,Time (s),Voltage (V),Date and Time,Time (s),Voltage (V),Date and Time,Time (s),Voltage (V)
04/23/2024 01:21:35 pm,0.457,-5.3E-7,04/23/2024 01:21:47 pm,0.457,4.5E-7,04/23/2024 01:21:57 pm,0.457,5.0E-7,04/23/2024 01:22:05 pm,0.457,2.2E-7
04/23/2024 01:21:35 pm,0.458,-5.9E-7,04/23/2024 01:21:47 pm,0.458,3.8E-7,04/23/2024 01:21:57 pm,0.458,5.4E-7,04/23/2024 01:22:05 pm,0.458,2.6E-7
04/23/2024 01:21:35 pm,0.459,-4.5E-7,04/23/2024 01:21:47 pm,0.459,3.5E-7,04/23/2024 01:21:57 pm,0.459,4.4E-7,04/23/2024 01:22:05 pm,0.459,4.7E-7
04/23/2024 01:21:35 pm,0.460,-4.9E-7,04/23/2024 01:21:47 pm,0.460,4.4E-7,04/23/2024 01:21:57 pm,0.460,4.6E-7,04/23/2024 01:22:05 pm,0.460,3.6E-7
04/23/2024 01:21:35 pm,0.461,-4.2E-7,04/23/2024 01:21:47 pm,0.461,4.6E-7,04/23/2024 01:21:57 pm,0.461,5.2E-7,04/23/2024 01:22:05 pm,0.461,3.1E-7
04/23/2024 01:21:35 pm,0.462,-2.1E-7,04/23/2024 01:21:47 pm,0.462,5.9E-7,04/23/2024 01:21:57 pm,0.462,4.8E-7,04/23/2024 01:22:05 pm,0.462,5.1E-7
04/23/2024 01:21:35 pm,0.463,-4.2E-7,04/23/2024 01:21:47 pm,0.463,5.1E-7,04/23/2024 01:21:57 pm,0.463,5.1E-7,04/23/2024 01:22:05 pm,0.463,4.0E-7
04/23/2024 01:21:35 pm,0.464,-4.1E-7,04/23/2024 01:21:47 pm,0.464,4.4E-7,04/23/2024 01:21:57 pm,0.464,6.4E-7,04/23/2024 01:22:05 pm,0.464,3.8E-7
04/23/2024 01:21:35 pm,0.465,-2.3E-7,04/23/2024 01:21:47 pm,0.465,4.8E-7,04/23/2024 01:21:57 pm,0.465,5.3E-7,04/23/2024 01:22:05 pm,0.465,4.8E-7
04/23/2024 01:21:35 pm,0.466,-4.2E-7,04/23/2024 01:21:47 pm,0.466,5.2E-7,04/23/2024 01:21:57 pm,0.466,4.6E-7,04/23/2024 01:22:05 pm,0.466,4.3E-7
04/23/2024 01:21:35 pm,0.467,-2.3E-7,04/23/2024 01:21:47 pm,0.467,3.5E-7,04/23/2024 01:21:57 pm,0.467,5.6E-7,04/23/2024 01:22:05 pm,0.467,2.5E-7
04/23/2024 01:21:35 pm,0.468,-3.9E-7,04/23/2024 01:21:47 pm,0.468,5.1E-7,04/23/2024 01:21:57 pm,0.468,4.9E-7,04/23/2024 01:22:05 pm,0.468,2.9E-7
04/23/2024 01:21:35 pm,0.469,-4.9E-7,04/23/2024 01:21:47 pm,0.469,3.2E-7,04/23/2024 01:21:57 pm,0.469,5.6E-7,04/23/2024 01:22:05 pm,0.469,3.0E-7
04/23/2024 01:21:35 pm,0.470,-5.3E-7,04/23/2024 01:21:47 pm,0.470,5.0E-7,04/23/2024 01:21:57 pm,0.470,4.2E-7,04/23/2024 01:22:05 pm,0.470,3.7E-7
04/23/2024 01:21:35 pm,0.471,-3.9E-7,04/23/2024 01:21:47 pm,0.471,4.7E-7,04/23/2024 01:21:57 pm,0.471,4.2E-7,04/23/2024 01:22:05 pm,0.471,2.4E-7
04/23/2024 01:21:35 pm,0.472,-3.9E-7,04/23/2024 01:21:47 pm,0.472,4.0E-7,04/23/2024 01:21:57 pm,0.472,5.3E-7,04/23/2024 01:22:05 pm,0.472,3.0E-7
04/23/2024 01:21:35 pm,0.473,-2.1E-7,04/23/2024 01:21:47 pm,0.473,5.6E-7,04/23/2024 01:21:57 pm,0.473,5.7E-7,04/23/2024 01:22:05 pm,0.473,5.3E-7
04/23/2024 01:21:35 pm,0.474,-1.7E-7,04/23/2024 01:21:47 pm,0.474,4.7E-7,04/23/2024 01:21:57 pm,0.474,4.4E-7,04/23/2024 01:22:05 pm,0.474,2.7E-7
04/23/2024 01:21:35 pm,0.475,-3.9E-7,04/23/2024 01:21:47 pm,0.475,4.1E-7,04/23/2024 01:21:57 pm,0.475,3.8E-7,04/23/2024 01:22:05 pm,0.475,3.9E-7
04/23/2024 01:21:35 pm,0.476,-2.7E-7,04/23/2024 01:21:47 pm,0.476,5.6E-7,04/23/2024 01:21:57 pm,0.476,4.9E-7,04/23/2024 01:22:05 pm,0.476,2.7E-7
04/23/2024 01:21:35 pm,0.477,-2.9E-7,04/23/2024 01:21:47 pm,0.477,5.3E-7,04/23/2024 01:21:57 pm,0.477,5.0E-7,04/23/2024 01:22:05 pm,0.477,2.4E-7
04/23/2024 01:21:35 pm,0.478,-5.8E-7,04/23/2024 01:21:47 pm,0.478,4.9E-7,04/23/2024 01:21:57 pm,0.478,4.4E-7,04/23/2024 01:22:05 pm,0.478,4.1E-7
04/23/2024 01:21:35 pm,0.479,-3.3E-7,04/23/2024 01:21:47 pm,0.479,5.2E-7,04/23/2024 01:21:57 pm,0.479,5.8E-7,04/23/2024 01:22:05 pm,0.479,4.2E-7
04/23/2024 01:21:35 pm,0.480,-2.2E-7,04/23/2024 01:21:47 pm,0.480,4.8E-7,04/23/2024 01:21:57 pm,0.480,4.9E-7,04/23/2024 01:22:05 pm,0.480,2.9E-7
04/23/2024 01:21:35 pm,0.481,-2.7E-7,04/23/2024 01:21:47 pm,0.481,4.7E-7,04/23/2024 01:21:57 pm,0.481,4.7E-7,04/23/2024 01:22:05 pm,0.481,3.3E-7
04/23/2024 01:21:35 pm,0.482,-2.3E-7,04/23/2024 01:21:47 pm,0.482,4.4E-7,04/23/2024 01:21:57 pm,0.482,4.4E-7,04/23/2024 01:22:05 pm,0.482,4.4E-7
04/23/2024 01:21:35 pm,0.483,-2.2E-7,04/23/2024 01:21:47 pm,0.483,6.1E-7,04/23/2024 01:21:57 pm,0.483,3.9E-7,04/23/2024 01:22:05 pm,0.483,4.2E-7
04/23/2024 01:21:35 pm,0.484,-4.3E-7,04/23/2024 01:21:47 pm,0.484,5.2E-7,04/23/2024 01:21:57 pm,0.484,4.8E-7,04/23/2024 01:22:05 pm,0.484,3.5E-7
04/23/2024 01:21:35 pm,0.485,-3.5E-7,04/23/2024 01:21:47 pm,0.485,3.2E-7,04/23/2024 01:21:57 pm,0.485,6.2E-7,04/23/2024 01:22:05 pm,0.485,2.9E-7
04/23/2024 01:21:35 pm,0.486,-2.9E-7,04/23/2024 01:21:47 pm,0.486,5.3E-7,04/23/2024 01:21:57 pm,0.486,4.9E-7,04/23/2024 01:22:05 pm,0.486,4.2E-7
04/23/2024 01:21:35 pm,0.487,-2.4E-7,04/23/2024 01:21:47 pm,0.487,4.2E-7,04/23/2024 01:21:57 pm,0.487,3.9E-7,04/23/2024 01:22:05 pm,0.487,5.0E-7
04/23/2024 01:21:35 pm,0.488,-2.6E-7,04/23/2024 01:21:47 pm,0.488,5.7E-7,04/23/2024 01:21:57 pm,0.488,5.0E-7,04/23/2024 01:22:05 pm,0.488,4.3E-7
04/23/2024 01:21:35 pm,0.489,-2.7E-7,04/23/2024 01:21:47 pm,0.489,3.9E-7,04/23/2024 01:21:57 pm,0.489,4.4E-7,04/23/2024 01:22:05 pm,0.489,4.2E-7
04/23/2024 01:21:35 pm,0.490,-3.1E-7,04/23/2024 01:21:47 pm,0.490,3.6E-7,04/23/2024 01:21:57 pm,0.490,4.2E-7,04/23/2024 01:22:05 pm,0.490,3.1E-7
04/23/2024 01:21:35 pm,0.491,-3.0E-7,04/23/2024 01:21:47 pm,0.491,4.5E-7,04/23/2024 01:21:57 pm,0.491,4.4E-7,04/23/2024 01:22:05 pm,0.491,3.6E-7
04/23/2024 01:21:35 pm,0.492,-2.0E-7,04/23/2024 01:21:47 pm,0.492,5.1E-7,04/23/2024 01:21:57 pm,0.492,3.2E-7,04/23/2024 01:22:05 pm,0.492,5.0E-7
04/23/2024 01:21:35 pm,0.493,-3.0E-7,04/23/2024 01:21:47 pm,0.493,4.0E-7,04/23/2024 01:21:57 pm,0.493,3.5E-7,04/23/2024 01:22:05 pm,0.493,3.9E-7
04/23/2024 01:21:35 pm,0.494,-1.4E-7,04/23/2024 01:21:47 pm,0.494,3.1E-7,04/23/2024 01:21:57 pm,0.494,6.0E-7,04/23/2024 01:22:05 pm,0.494,3.0E-7
04/23/2024 01:21:35 pm,0.495,-3.1E-7,04/23/2024 01:21:47 pm,0.495,3.4E-7,04/23/2024 01:21:57 pm,0.495,5.6E-7,04/23/2024 01:22:05 pm,0.495,3.8E-7
04/23/2024 01:21:35 pm,0.496,-3.2E-7,04/23/2024 01:21:47 pm,0.496,4.3E-7,04/23/2024 01:21:57 pm,0.496,3.5E-7,04/23/2024 01:22:05 pm,0.496,3.2E-7
04/23/2024 01:21:35 pm,0.497,-3.6E-7,04/23/2024 01:21:47 pm,0.497,4.5E-7,04/23/2024 01:21:57 pm,0.497,3.8E-7,04/23/2024 01:22:05 pm,0.497,4.4E-7
04/23/2024 01:21:35 pm,0.498,-2.5E-7,04/23/2024 01:21:47 pm,0.498,6.0E-7,04/23/2024 01:21:57 pm,0.498,5.6E-7,04/23/2024 01:22:05 pm,0.498,5.0E-7
04/23/2024 01:21:35 pm,0.499,-2.4E-7,04/23/2024 01:21:47 pm,0.499,4.1E-7,04/23/2024 01:21:57 pm,0.499,3.4E-7,04/23/2024 01:22:05 pm,0.499,3.7E-7
04/23/2024 01:21:35 pm,0.500,-3.5E-7,04/23/2024 01:21:47 pm,0.500,4.2E-7,04/23/2024 01:21:57 pm,0.500,5.5E-7,04/23/2024 01:22:05 pm,0.500,4.4E-7
04/23/2024 01:21:35 pm,0.501,-3.5E-7,04/23/2024 01:21:47 pm,0.501,4.7E-7,04/23/2024 01:21:57 pm,0.501,4.1E-7,04/23/2024 01:22:05 pm,0.501,4.2E-7
04/23/2024 01:21:35 pm,0.502,-7.7E-8,04/23/2024 01:21:47 pm,0.502,5.2E-7,04/23/2024 01:21:57 pm,0.502,4.7E-7,04/23/2024 01:22:05 pm,0.502,4.1E-7
04/23/2024 01:21:35 pm,0.503,-1.5E-7,04/23/2024 01:21:47 pm,0.503,4.8E-7,04/23/2024 01:21:57 pm,0.503,5.6E-7,04/23/2024 01:22:05 pm,0.503,3.1E-7
04/23/2024 01:21:35 pm,0.504,-1.8E-7,04/23/2024 01:21:47 pm,0.504,3.7E-7,04/23/2024 01:21:57 pm,0.504,4.6E-7,04/23/2024 01:22:05 pm,0.504,3.5E-7
04/23/2024 01:21:35 pm,0.505,-2.3E-7,04/23/2024 01:21:47 pm,0.505,4.0E-7,04/23/2024 01:21:57 pm,0.505,3.9E-7,04/23/2024 01:22:05 pm,0.505,4.3E-7
04/23/2024 01:21:35 pm,0.506,-2.1E-7,04/23/2024 01:21:47 pm,0.506,4.1E-7,04/23/2024 01:21:57 pm,0.506,4.6E-7,04/23/2024 01:22:05 pm,0.506,2.8E-7
04/23/2024 01:21:35 pm,0.507,-1.5E-7,04/23/2024 01:21:47 pm,0.507,4.1E-7,04/23/2024 01:21:57 pm,0.507,5.1E-7,04/23/2024 01:22:05 pm,0.507,3.7E-7
04/23/2024 01:21:35 pm,0.508,-4.8E-8,04/23/2024 01:21:47 pm,0.508,2.3E-7,04/23/2024 01:21:57 pm,0.508,5.2E-7,04/23/2024 01:22:05 pm,0.508,4.3E-7
04/23/2024 01:21:35 pm,0.509,-2.2E-7,04/23/2024 01:21:47 pm,0.509,3.8E-7,04/23/2024 01:21:57 pm,0.509,3.9E-7,04/23/2024 01:22:05 pm,0.509,3.6E-7
04/23/2024 01:21:35 pm,0.510,-1.9E-7,04/23/2024 01:21:47 pm,0.510,3.5E-7,04/23/2024 01:21:57 pm,0.510,3.6E-7,04/23/2024 01:22:05 pm,0.510,3.9E-7
04/23/2024 01:21:35 pm,0.511,-2.3E-7,04/23/2024 01:21:47 pm,0.511,5.9E-7,04/23/2024 01:21:57 pm,0.511,3.7E-7,04/23/2024 01:22:05 pm,0.511,3.8E-7
04/23/2024 01:21:35 pm,0.512,-9.6E-8,04/23/2024 01:21:47 pm,0.512,3.7E-7,04/23/2024 01:21:57 pm,0.512,3.5E-7,04/23/2024 01:22:05 pm,0.512,3.0E-7
04/23/2024 01:21:35 pm,0.513,-1.5E-7,04/23/2024 01:21:47 pm,0.513,3.4E-7,04/23/2024 01:21:57 pm,0.513,2.5E-7,04/23/2024 01:22:05 pm,0.513,3.0E-7
04/23/2024 01:21:35 pm,0.514,-1.6E-7,04/23/2024 01:21:47 pm,0.514,4.1E-7,04/23/2024 01:21:57 pm,0.514,4.0E-7,04/23/2024 01:22:05 pm,0.514,4.0E-7
04/23/2024 01:21:35 pm,0.515,-9.2E-8,04/23/2024 01:21:47 pm,0.515,2.6E-7,04/23/2024 01:21:57 pm,0.515,4.1E-7,04/23/2024 01:22:05 pm,0.515,4.4E-7
04/23/2024 01:21:35 pm,0.516,-1.3E-7,04/23/2024 01:21:47 pm,0.516,4.0E-7,04/23/2024 01:21:57 pm,0.516,5.1E-7,04/23/2024 01:22:05 pm,0.516,5.5E-7
04/23/2024 01:21:35 pm,0.517,-1.7E-7,04/23/2024 01:21:47 pm,0.517,1.9E-7,04/23/2024 01:21:57 pm,0.517,3.2E-7,04/23/2024 01:22:05 pm,0.517,4.6E-7
04/23/2024 01:21:35 pm,0.518,-1.0E-7,04/23/2024 01:21:47 pm,0.518,4.0E-7,04/23/2024 01:21:57 pm,0.518,4.4E-7,04/23/2024 01:22:05 pm,0.518,4.2E-7
04/23/2024 01:21:35 pm,0.519,-1.4E-7,04/23/2024 01:21:47 pm,0.519,4.1E-7,04/23/2024 01:21:57 pm,0.519,3.8E-7,04/23/2024 01:22:05 pm,0.519,3.9E-7
04/23/2024 01:21:35 pm,0.520,-2.1E-7,04/23/2024 01:21:47 pm,0.520,3.1E-7,04/23/2024 01:21:57 pm,0.520,2.4E-7,04/23/2024 01:22:05 pm,0.520,5.0E-7
04/23/2024 01:21:35 pm,0.521,-1.5E-7,04/23/2024 01:21:47 pm,0.521,5.8E-7,04/23/2024 01:21:57 pm,0.521,3.4E-7,04/23/2024 01:22:05 pm,0.521,4.8E-7
04/23/2024 01:21:35 pm,0.522,-7.0E-8,04/23/2024 01:21:47 pm,0.522,4.9E-7,04/23/2024 01:21:57 pm,0.522,4.4E-7,04/23/2024 01:22:05 pm,0.522,4.0E-7
04/23/2024 01:21:35 pm,0.523,2.6E-8,04/23/2024 01:21:47 pm,0.523,2.5E-7,04/23/2024 01:21:57 pm,0.523,4.0E-7,04/23/2024 01:22:05 pm,0.523,5.8E-7
04/23/2024 01:21:35 pm,0.524,-1.2E-7,04/23/2024 01:21:47 pm,0.524,4.2E-7,04/23/2024 01:21:57 pm,0.524,4.3E-7,04/23/2024 01:22:05 pm,0.524,4.4E-7
04/23/2024 01:21:35 pm,0.525,8.9E-8,04/23/2024 01:21:47 pm,0.525,5.0E-7,04/23/2024 01:21:57 pm,0.525,4.1E-7,04/23/2024 01:22:05 pm,0.525,3.1E-7
04/23/2024 01:21:35 pm,0.526,-6.5E-8,04/23/2024 01:21:47 pm,0.526,2.6E-7,04/23/2024 01:21:57 pm,0.526,3.3E-7,04/23/2024 01:22:05 pm,0.526,3.7E-7
04/23/2024 01:21:35 pm,0.527,-9.4E-8,04/23/2024 01:21:47 pm,0.527,2.6E-7,04/23/2024 01:21:57 pm,0.527,4.3E-7,04/23/2024 01:22:05 pm,0.527,3.4E-7
04/23/2024 01:21:35 pm,0.528,-2.2E-7,04/23/2024 01:21:47 pm,0.528,3.1E-7,04/23/2024 01:21:57 pm,0.528,3.4E-7,04/23/2024 01:22:05 pm,0.528,4.1E-7
04/23/2024 01:21:35 pm,0.529,-8.3E-8,04/23/2024 01:21:47 pm,0.529,4.4E-7,04/23/2024 01:21:57 pm,0.529,3.5E-7,04/23/2024 01:22:05 pm,0.529,2.8E-7
04/23/2024 01:21:35 pm,0.530,1.3E-7,04/23/2024 01:21:47 pm,0.530,2.6E-7,04/23/2024 01:21:57 pm,0.530,3.3E-7,04/23/2024 01:22:05 pm,0.530,3.5E-7
04/23/2024 01:21:35 pm,0.531,-1.3E-7,04/23/2024 01:21:47 pm,0.531,4.3E-7,04/23/2024 01:21:57 pm,0.531,2.0E-7,04/23/2024 01:22:05 pm,0.531,4.9E-7
04/23/2024 01:21:35 pm,0.532,-1.8E-7,04/23/2024 01:21:47 pm,0.532,4.8E-7,04/23/2024 01:21:57 pm,0.532,3.9E-7,04/23/2024 01:22:05 pm,0.532,4.2E-7
04/23/2024 01:21:35 pm,0.533,1.1E-7,04/23/2024 01:21:47 pm,0.533,5.7E-7,04/23/2024 01:21:57 pm,0.533,4.6E-7,04/23/2024 01:22:05 pm,0.533,5.0E-7
04/23/2024 01:21:35 pm,0.534,-4.3E-8,04/23/2024 01:21:47 pm,0.534,4.3E-7,04/23/2024 01:21:57 pm,0.534,3.5E-7,04/23/2024 01:22:05 pm,0.534,5.0E-7
04/23/2024 01:21:35 pm,0.535,-4.5E-8,04/23/2024 01:21:47 pm,0.535,2.6E-7,04/23/2024 01:21:57 pm,0.535,4.5E-7,04/23/2024 01:22:05 pm,0.535,3.4E-7
04/23/2024 01:21:35 pm,0.536,-3.3E-8,04/23/2024 01:21:47 pm,0.536,3.0E-7,04/23/2024 01:21:57 pm,0.536,4.1E-7,04/23/2024 01:22:05 pm,0.536,3.7E-7
04/23/2024 01:21:35 pm,0.537,-8.1E-8,04/23/2024 01:21:47 pm,0.537,3.1E-7,04/23/2024 01:21:57 pm,0.537,4.9E-7,04/23/2024 01:22:05 pm,0.537,4.2E-7
04/23/2024 01:21:35 pm,0.538,-4.4E-8,04/23/2024 01:21:47 pm,0.538,3.5E-7,04/23/2024 01:21:57 pm,0.538,4.8E-7,04/23/2024 01:22:05 pm,0.538,3.5E-7
04/23/2024 01:21:35 pm,0.539,-4.5E-8,04/23/2024 01:21:47 pm,0.539,2.7E-7,04/23/2024 01:21:57 pm,0.539,3.6E-7,04/23/2024 01:22:05 pm,0.539,4.0E-7
04/23/2024 01:21:35 pm,0.540,-6.2E-8,04/23/2024 01:21:47 pm,0.540,4.7E-7,04/23/2024 01:21:57 pm,0.540,3.5E-7,04/23/2024 01:22:05 pm,0.540,3.5E-7
04/23/2024 01:21:35 pm,0.541,-1.1E-7,04/23/2024 01:21:47 pm,0.541,2.2E-7,04/23/2024 01:21:57 pm,0.541,3.6E-7,04/23/2024 01:22:05 pm,0.541,3.6E-7
04/23/2024 01:21:35 pm,0.542,-5.4E-8,04/23/2024 01:21:47 pm,0.542,3.7E-7,04/23/2024 01:21:57 pm,0.542,4.2E-7,04/23/2024 01:22:05 pm,0.542,4.1E-7
04/23/2024 01:21:35 pm,0.543,-4.9E-8,04/23/2024 01:21:47 pm,0.543,3.1E-7,04/23/2024 01:21:57 pm,0.543,5.3E-7,04/23/2024 01:22:05 pm,0.543,5.3E-7
04/23/2024 01:21:35 pm,0.544,8.2E-8,04/23/2024 01:21:47 pm,0.544,4.8E-7,04/23/2024 01:21:57 pm,0.544,4.7E-7,04/23/2024 01:22:05 pm,0.544,4.7E-7
04/23/2024 01:21:35 pm,0.545,-3.4E-8,04/23/2024 01:21:47 pm,0.545,5.6E-7,04/23/2024 01:21:57 pm,0.545,4.2E-7,04/23/2024 01:22:05 pm,0.545,5.6E-7
04/23/2024 01:21:35 pm,0.546,-5.7E-8,04/23/2024 01:21:47 pm,0.546,5.4E-7,04/23/2024 01:21:57 pm,0.546,3.4E-7,04/23/2024 01:22:05 pm,0.546,3.8E-7
04/23/2024 01:21:35 pm,0.547,2.4E-9,04/23/2024 01:21:47 pm,0.547,4.8E-7,04/23/2024 01:21:57 pm,0.547,3.5E-7,04/23/2024 01:22:05 pm,0.547,1.8E-7
04/23/2024 01:21:35 pm,0.548,-2.9E-8,04/23/2024 01:21:47 pm,0.548,5.3E-7,04/23/2024 01:21:57 pm,0.548,2.4E-7,04/23/2024 01:22:05 pm,0.548,3.0E-7
04/23/2024 01:21:35 pm,0.549,-1.1E-7,04/23/2024 01:21:47 pm,0.549,4.5E-7,04/23/2024 01:21:57 pm,0.549,4.2E-7,04/23/2024 01:22:05 pm,0.549,3.9E-7
04/23/2024 01:21:35 pm,0.550,2.1E-7,04/23/2024 01:21:47 pm,0.550,4.4E-7,04/23/2024 01:21:57 pm,0.550,4.6E-7,04/23/2024 01:22:05 pm,0.550,3.9E-7
04/23/2024 01:21:35 pm,0.551,1.2E-7,04/23/2024 01:21:47 pm,0.551,3.9E-7,04/23/2024 01:21:57 pm,0.551,4.3E-7,04/23/2024 01:22:05 pm,0.551,3.8E-7
04/23/2024 01:21:35 pm,0.552,-1.2E-7,04/23/2024 01:21:47 pm,0.552,3.2E-7,04/23/2024 01:21:57 pm,0.552,4.1E-7,04/23/2024 01:22:05 pm,0.552,3.0E-7
04/23/2024 01:21:35 pm,0.553,-1.2E-7,04/23/2024 01:21:47 pm,0.553,4.8E-7,04/23/2024 01:21:57 pm,0.553,4.1E-7,04/23/2024 01:22:05 pm,0.553,3.7E-7
04/23/2024 01:21:35 pm,0.554,-1.0E-7,04/23/2024 01:21:47 pm,0.554,3.2E-7,04/23/2024 01:21:57 pm,0.554,4.2E-7,04/23/2024 01:22:05 pm,0.554,2.4E-7
04/23/2024 01:21:35 pm,0.555,-5.2E-8,04/23/2024 01:21:47 pm,0.555,5.0E-7,04/23/2024 01:21:57 pm,0.555,3.5E-7,04/23/2024 01:22:05 pm,0.555,3.0E-7
04/23/2024 01:21:35 pm,0.556,9.4E-8,04/23/2024 01:21:47 pm,0.556,3.4E-7,04/23/2024 01:21:57 pm,0.556,3.5E-7,04/23/2024 01:22:05 pm,0.556,2.5E-7
04/23/2024 01:21:35 pm,0.557,1.5E-7,04/23/2024 01:21:47 pm,0.557,3.9E-7,04/23/2024 01:21:57 pm,0.557,6.0E-7,04/23/2024 01:22:05 pm,0.557,4.7E-7
04/23/2024 01:21:35 pm,0.558,4.9E-8,04/23/2024 01:21:47 pm,0.558,5.5E-7,04/23/2024 01:21:57 pm,0.558,4.9E-7,04/23/2024 01:22:05 pm,0.558,4.6E-7
04/23/2024 01:21:35 pm,0.559,1.2E-7,04/23/2024 01:21:47 pm,0.559,5.2E-7,04/23/2024 01:21:57 pm,0.559,4.1E-7,04/23/2024 01:22:05 pm,0.559,5.7E-7
04/23/2024 01:21:35 pm,0.560,1.9E-7,04/23/2024 01:21:47 pm,0.560,3.5E-7,04/23/2024 01:21:57 pm,0.560,3.4E-7,04/23/2024 01:22:05 pm,0.560,3.1E-7
04/23/2024 01:21:35 pm,0.561,2.7E-8,04/23/2024 01:21:47 pm,0.561,4.6E-7,04/23/2024 01:21:57 pm,0.561,4.6E-7,04/23/2024 01:22:05 pm,0.561,3.6E-7
04/23/2024 01:21:35 pm,0.562,1.4E-7,04/23/2024 01:21:47 pm,0.562,3.9E-7,04/23/2024 01:21:57 pm,0.562,4.4E-7,04/23/2024 01:22:05 pm,0.562,2.9E-7
04/23/2024 01:21:35 pm,0.563,-6.3E-8,04/23/2024 01:21:47 pm,0.563,3.2E-7,04/23/2024 01:21:57 pm,0.563,3.6E-7,04/23/2024 01:22:05 pm,0.563,4.2E-7
04/23/2024 01:21:35 pm,0.564,-3.4E-8,04/23/2024 01:21:47 pm,0.564,4.6E-7,04/23/2024 01:21:57 pm,0.564,5.0E-7,04/23/2024 01:22:05 pm,0.564,3.7E-7
04/23/2024 01:21:35 pm,0.565,-1.3E-8,04/23/2024 01:21:47 pm,0.565,3.8E-7,04/23/2024 01:21:57 pm,0.565,2.7E-7,04/23/2024 01:22:05 pm,0.565,2.9E-7
04/23/2024 01:21:35 pm,0.566,-5.1E-8,04/23/2024 01:21:47 pm,0.566,5.0E-7,04/23/2024 01:21:57 pm,0.566,3.1E-7,04/23/2024 01:22:05 pm,0.566,3.3E-7
04/23/2024 01:21:35 pm,0.567,9.2E-8,04/23/2024 01:21:47 pm,0.567,5.6E-7,04/23/2024 01:21:57 pm,0.567,2.9E-7,04/23/2024 01:22:05 pm,0.567,5.1E-7
04/23/2024 01:21:35 pm,0.568,-8.9E-8,04/23/2024 01:21:47 pm,0.568,5.4E-7,04/23/2024 01:21:57 pm,0.568,3.8E-7,04/23/2024 01:22:05 pm,0.568,4.6E-7
04/23/2024 01:21:35 pm,0.569,-8.5E-8,04/23/2024 01:21:47 pm,0.569,4.8E-7,04/23/2024 01:21:57 pm,0.569,4.8E-7,04/23/2024 01:22:05 pm,0.569,2.6E-7
04/23/2024 01:21:35 pm,0.570,6.1E-8,04/23/2024 01:21:47 pm,0.570,4.3E-7,04/23/2024 01:21:57 pm,0.570,3.6E-7,04/23/2024 01:22:05 pm,0.570,3.2E-7
04/23/2024 01:21:35 pm,0.571,-1.2E-9,04/23/2024 01:21:47 pm,0.571,2.4E-7,04/23/2024 01:21:57 pm,0.571,5.3E-7,04/23/2024 01:22:05 pm,0.571,3.7E-7
04/23/2024 01:21:35 pm,0.572,1.7E-8,04/23/2024 01:21:47 pm,0.572,4.6E-7,04/23/2024 01:21:57 pm,0.572,3.8E-7,04/23/2024 01:22:05 pm,0.572,4.0E-7
04/23/2024 01:21:35 pm,0.573,1.4E-7,04/23/2024 01:21:47 pm,0.573,4.7E-7,04/23/2024 01:21:57 pm,0.573,3.3E-7,04/23/2024 01:22:05 pm,0.573,5.2E-7
04/23/2024 01:21:35 pm,0.574,1.2E-7,04/23/2024 01:21:47 pm,0.574,4.5E-7,04/23/2024 01:21:57 pm,0.574,4.4E-7,04/23/2024 01:22:05 pm,0.574,3.3E-7
04/23/2024 01:21:35 pm,0.575,1.1E-7,04/23/2024 01:21:47 pm,0.575,4.3E-7,04/23/2024 01:21:57 pm,0.575,3.9E-7,04/23/2024 01:22:05 pm,0.575,3.0E-7
04/23/2024 01:21:35 pm,0.576,1.6E-7,04/23/2024 01:21:47 pm,0.576,4.9E-7,04/23/2024 01:21:57 pm,0.576,3.9E-7,04/23/2024 01:22:05 pm,0.576,2.7E-7
04/23/2024 01:21:35 pm,0.577,1.8E-7,04/23/2024 01:21:47 pm,0.577,4.2E-7,04/23/2024 01:21:57 pm,0.577,3.1E-7,04/23/2024 01:22:05 pm,0.577,4.7E-7
04/23/2024 01:21:35 pm,0.578,1.3E-7,04/23/2024 01:21:47 pm,0.578,4.7E-7,04/23/2024 01:21:57 pm,0.578,3.7E-7,04/23/2024 01:22:05 pm,0.578,4.0E-7
04/23/2024 01:21:35 pm,0.579,2.2E-7,04/23/2024 01:21:47 pm,0.579,4.2E-7,04/23/2024 01:21:57 pm,0.579,4.9E-7,04/23/2024 01:22:05 pm,0.579,4.7E-7
04/23/2024 01:21:35 pm,0.580,6.7E-8,04/23/2024 01:21:47 pm,0.580,3.3E-7,04/23/2024 01:21:57 pm,0.580,3.6E-7,04/23/2024 01:22:05 pm,0.580,3.6E-7
04/23/2024 01:21:35 pm,0.581,1.1E-7,04/23/2024 01:21:47 pm,0.581,4.3E-7,04/23/2024 01:21:57 pm,0.581,2.3E-7,04/23/2024 01:22:05 pm,0.581,1.4E-7
04/23/2024 01:21:35 pm,0.582,7.1E-8,04/23/2024 01:21:47 pm,0.582,5.2E-7,04/23/2024 01:21:57 pm,0.582,2.6E-7,04/23/2024 01:22:05 pm,0.582,2.8E-7
04/23/2024 01:21:35 pm,0.583,2.2E-7,04/23/2024 01:21:47 pm,0.583,3.8E-7,04/23/2024 01:21:57 pm,0.583,4.9E-7,04/23/2024 01:22:05 pm,0.583,4.7E-7
